index,speed,acceleration,direction,latitude,longitude,proximity
1824,57.3171,-4,357.847,12.9154,77.6884,0.651668
1825,59.7304,2.41332,26.5331,12.9158,77.6887,0.298559
1826,55.5293,-4.20114,357.376,12.9164,77.6887,1.37875
1827,58.4851,2.95589,334.65,12.9168,77.6884,1.77584
1828,54.6514,-3.83374,18.551,12.9173,77.6886,1.2783
1829,52.7351,-1.91628,25.7348,12.9177,77.6888,0.675414
1830,48.8241,-3.91102,21.8222,12.9182,77.689,1.40756
1831,48.9576,0.133542,65.0437,12.9184,77.6894,0.1
1832,45.543,-3.41468,56.8915,12.9186,77.6897,2.43946
1833,41.3721,-4.17081,45.3813,12.9189,77.69,3.81252
1834,36.5439,-4.82823,72.3169,12.919,77.6903,3.12365
1835,32.4707,-4.07318,41.1482,12.9192,77.6905,3.87842
1836,35.21,2.73923,63.6756,12.9193,77.6908,1.97724
1837,38.9073,3.69736,37.2716,12.9196,77.691,0.683649
1838,34.4126,-4.49471,67.5574,12.9197,77.6913,0.208368
1839,29.4422,-4.97038,65.128,12.9198,77.6916,1.38879
1840,32.3831,2.9409,37.2856,12.9201,77.6918,0.936316
1841,28.1639,-4.2192,63.0075,12.9202,77.692,2.42941
1842,29.0412,0.877252,56.9954,12.9203,77.6922,0.1
1843,24.2718,-4.76942,17.1746,12.9206,77.6923,3.767
1844,21.3921,-2.87968,11.6659,12.9208,77.6923,0.553151
1845,17.515,-3.87712,17.2282,12.9209,77.6924,1.65166
1846,21.515,4,344.431,12.9211,77.6923,3.05563
1847,18.4289,-3.08604,315.629,12.9212,77.6922,2.32559
1848,20.4289,2,271.927,12.9212,77.692,1.1894
1849,16.4863,-3.94259,315.496,12.9213,77.6919,1.33272
1850,17.4863,1,324.096,12.9215,77.6918,0.211272
1851,18.4863,1,326.94,12.9216,77.6917,0.634971
1852,22.4863,4,309.166,12.9217,77.6916,3.01203
1853,20.3001,-2.18624,276.427,12.9217,77.6914,0.440647
1854,23.3287,3.02863,285.23,12.9218,77.6912,2.48436
1855,23.7103,0.381569,267.757,12.9218,77.691,0.1
1856,22.4026,-1.30768,289.392,12.9219,77.6908,0.692005
1857,23.7433,1.34071,317.695,12.922,77.6907,0.234468
1858,23.7274,-0.0159431,327.333,12.9222,77.6906,0.1
1859,25.362,1.63461,2.35027,12.9224,77.6906,0.15203
1860,28.643,3.28095,37.9716,12.9226,77.6907,0.857293
1861,30.2296,1.58669,35.3119,12.9228,77.6909,0.767458
1862,30.17,-0.0596547,53.395,12.923,77.6911,0.1
1863,34.3762,4.20619,60.8346,12.9231,77.6913,1.79294
1864,34.7007,0.324475,37.0329,12.9234,77.6915,0.1
1865,31.9232,-2.77744,13.3158,12.9237,77.6916,0.604664
1866,31.1544,-0.768794,34.2972,12.9239,77.6918,0.1
1867,31.0358,-0.118658,25.6396,12.9241,77.6919,0.1
1868,32.1313,1.09555,19.3663,12.9244,77.692,0.125127
1869,36.5341,4.40278,48.7895,12.9246,77.6922,0.982534
1870,33.9972,-2.53684,79.0725,12.9247,77.6925,1.51477
1871,38.2502,4.25293,111.285,12.9246,77.6928,1.48241
1872,40.8663,2.61614,131.341,12.9243,77.6931,1.14409
1873,37.7521,-3.11424,104.082,12.9242,77.6934,0.827006
1874,33.2441,-4.50802,67.3571,12.9244,77.6937,0.921509
1875,32.1753,-1.06877,94.9829,12.9243,77.694,0.566177
1876,27.6653,-4.50993,52.0712,12.9245,77.6942,2.54326
1877,24.1485,-3.51686,67.4383,12.9246,77.6944,2.47283
1878,24.4058,0.257338,66.7654,12.9247,77.6946,0.1
1879,27.6934,3.28753,78.8606,12.9247,77.6949,0.5823
1880,32.3222,4.62888,114.954,12.9246,77.6951,3.00754
1881,35.1198,2.79751,124.583,12.9244,77.6954,0.776694
1882,34.7005,-0.41928,160.581,12.9241,77.6955,0.1
1883,33.8864,-0.814109,120.39,12.924,77.6957,0.1
1884,35.0384,1.15199,77.9743,12.924,77.696,0.511298
1885,31.9454,-3.09294,54.4762,12.9242,77.6963,1.98576
1886,36.6831,4.73768,20.9445,12.9245,77.6964,0.978091
1887,40.0883,3.40518,359.004,12.9249,77.6964,2.43485
1888,36.1799,-3.90843,356.091,12.9252,77.6964,2.25933
1889,31.4243,-4.75554,320.608,12.9254,77.6962,1.31008
1890,29.6631,-1.7612,321.95,12.9256,77.696,1.07284
1891,26.5143,-3.14884,344.972,12.9259,77.6959,2.06791
1892,25.8272,-0.687048,2.52305,12.9261,77.6959,0.1
1893,28.2484,2.42116,21.4826,12.9264,77.696,1.14975
1894,24.1707,-4.07769,29.8116,12.9266,77.6961,1.43029
1895,26.6461,2.47546,14.7665,12.9268,77.6962,1.0411
1896,23.9951,-2.65109,21.9144,12.927,77.6963,1.91169
1897,22.5937,-1.40139,33.3665,12.9272,77.6964,0.511595
1898,26.3281,3.7344,62.4954,12.9273,77.6966,0.324351
1899,30.3979,4.0698,75.9098,12.9273,77.6968,1.07674
1900,29.266,-1.13183,76.3428,12.9274,77.6971,0.67621
1901,28.3061,-0.959924,95.1873,12.9274,77.6974,0.1
1902,30.9772,2.67108,117.617,12.9272,77.6976,0.716576
1903,26.3037,-4.67348,151.13,12.927,77.6977,1.95814
1904,22.1423,-4.16146,170.401,12.9268,77.6978,2.80552
1905,23.9343,1.79205,173.567,12.9266,77.6978,0.885619
1906,20.9275,-3.0068,174.926,12.9264,77.6978,0.412857
1907,20.7269,-0.200614,181.909,12.9262,77.6978,0.1
1908,22.5692,1.84233,190.923,12.926,77.6978,0.350363
1909,25.89,3.32078,186.343,12.9258,77.6977,1.24815
1910,23.7307,-2.15935,186.398,12.9256,77.6977,1.74167
1911,19.8972,-3.83349,229.393,12.9255,77.6976,3.03508
1912,21.8972,2,227.003,12.9253,77.6974,1.22406
1913,21.289,-0.608199,219.382,12.9252,77.6973,0.1
1914,17.3736,-3.91534,259.726,12.9251,77.6971,2.27853
1915,17.3736,0,277.585,12.9252,77.697,2.27853
1916,20.3736,3,242.07,12.9251,77.6968,1.21062
1917,23.3305,2.9569,232.854,12.925,77.6967,1.54261
1918,21.4627,-1.8678,215.214,12.9248,77.6966,0.760334
1919,21.2867,-0.176055,213.413,12.9246,77.6964,0.1
1920,17.9834,-3.30327,193.1,12.9245,77.6964,2.00362
1921,18.9834,1,172.427,12.9243,77.6964,0.123813
1922,18.9834,0,182.047,12.9241,77.6964,0.123813
1923,22.9834,4,225.982,12.924,77.6963,0.650634
1924,26.7647,3.78132,265.195,12.924,77.6961,2.29942
1925,29.3072,2.54245,304.76,12.9241,77.6959,1.47644
1926,25.5951,-3.71204,347.746,12.9244,77.6958,0.789251
1927,28.7584,3.16328,9.17596,12.9246,77.6958,1.55605
1928,23.7947,-4.96367,324.85,12.9248,77.6957,2.76347
1929,19.8629,-3.93184,350.59,12.925,77.6957,1.25657
1930,20.8629,1,350.137,12.9252,77.6956,0.575624
1931,22.4564,1.59353,317.569,12.9253,77.6955,0.528539
1932,20.447,-2.00941,355.211,12.9255,77.6955,0.732441
1933,19.8762,-0.570799,349.294,12.9257,77.6955,0.1
1934,21.8762,2,344.15,12.9259,77.6954,1.59015
1935,18.8522,-3.02407,350.322,12.9261,77.6954,1.08363
1936,21.8522,3,343.587,12.9262,77.6953,2.7988
1937,17.925,-3.9272,344.565,12.9264,77.6953,2.84348
1938,21.925,4,12.414,12.9266,77.6953,3.20506
1939,24.4683,2.54335,341.705,12.9268,77.6953,1.02238
1940,21.3015,-3.16676,317.996,12.9269,77.6951,1.52476
1941,23.1576,1.85606,353.151,12.9271,77.6951,0.477552
1942,19.6748,-3.48282,8.434,12.9273,77.6951,0.692398
1943,20.6748,1,44.323,12.9274,77.6952,0.734718
1944,18.3101,-2.36468,77.8793,12.9275,77.6954,1.21523
1945,19.3101,1,119.356,12.9274,77.6956,0.76658
1946,20.3101,1,102.611,12.9274,77.6957,0.577322
1947,23.0573,2.74721,69.2793,12.9274,77.6959,1.45741
1948,25.5153,2.45803,45.5829,12.9276,77.6961,1.81793
1949,27.0403,1.525,61.9885,12.9277,77.6963,0.247689
1950,27.3439,0.303554,97.2481,12.9277,77.6965,0.1
1951,30.3564,3.01248,89.1823,12.9277,77.6968,0.294912
1952,32.0595,1.70317,92.3352,12.9277,77.6971,0.706116
1953,35.456,3.39642,95.9136,12.9276,77.6974,1.57853
1954,31.0977,-4.35827,61.0821,12.9278,77.6976,1.93673
1955,31.4128,0.315102,45.2687,12.928,77.6978,0.1
1956,29.126,-2.28676,16.9221,12.9282,77.6979,0.301175
1957,34.0168,4.89081,18.6829,12.9285,77.698,0.762361
1958,29.8284,-4.18842,342.176,12.9288,77.6979,3.41231
1959,24.8759,-4.95249,310.008,12.9289,77.6977,3.49447
1960,25.2845,0.408565,309.116,12.9291,77.6976,0.1
1961,22.3053,-2.97924,303.04,12.9292,77.6974,0.978409
1962,17.8105,-4.49473,280.149,12.9292,77.6972,1.86213
1963,21.8105,4,313.253,12.9293,77.6971,2.04292
1964,26.688,4.87749,329.668,12.9295,77.697,2.40143
1965,28.9159,2.22785,317.641,12.9297,77.6968,0.787334
1966,25.6648,-3.25103,0.343232,12.93,77.6968,2.2876
1967,27.8072,2.14239,10.0142,12.9302,77.6968,0.3001
1968,27.3418,-0.46546,40.8753,12.9304,77.697,0.1
1969,26.9943,-0.347459,34.5059,12.9306,77.6971,0.1
1970,24.2586,-2.73567,350.715,12.9308,77.6971,1.43731
1971,21.8315,-2.42717,329.708,12.931,77.697,0.646481
1972,20.2655,-1.56594,301.332,12.9311,77.6968,1.06159
1973,18.7335,-1.532,303.967,12.9312,77.6967,0.352124
1974,21.7335,3,290.83,12.9312,77.6965,2.63176
1975,22.7349,1.0014,320.585,12.9314,77.6964,0.357002
1976,27.1328,4.39788,317.586,12.9316,77.6962,2.40505
1977,26.7655,-0.367335,358.278,12.9318,77.6962,0.1
1978,24.7269,-2.03856,4.70855,12.932,77.6962,0.750838
1979,21.1409,-3.586,358.476,12.9322,77.6962,2.32335
1980,25.9632,4.82234,331.212,12.9324,77.6961,0.288426
1981,26.6953,0.732047,323.255,12.9326,77.696,0.1
1982,24.4094,-2.28586,326.882,12.9328,77.6959,1.28122
1983,22.1996,-2.2098,325.666,12.933,77.6958,1.59869
1984,17.814,-4.38566,4.07153,12.9332,77.6958,0.765962
1985,21.814,4,15.633,12.9333,77.6958,3.61165
1986,20.6325,-1.18148,49.9002,12.9335,77.696,0.160699
1987,24.3482,3.71572,38.3595,12.9336,77.6961,0.697646
1988,27.6912,3.34304,16.1989,12.9338,77.6962,0.459877
1989,29.3103,1.61906,346.927,12.9341,77.6961,0.645605
1990,32.037,2.72668,341.224,12.9343,77.696,1.87638
1991,29.2615,-2.77552,7.7789,12.9346,77.696,0.154468
1992,27.927,-1.33444,25.7484,12.9349,77.6962,0.889708
1993,29.9895,2.06247,7.99932,12.9351,77.6962,1.47455
1994,33.2098,3.22032,337.679,12.9354,77.6961,0.703385
1995,37.1275,3.91772,321.375,12.9356,77.6959,2.98229
1996,33.8782,-3.24929,306.115,12.9358,77.6956,1.53494
1997,30.0876,-3.79063,319.76,12.936,77.6954,0.859995
1998,34.0311,3.94348,329.524,12.9363,77.6953,1.15277
1999,34.2774,0.246361,343.768,12.9366,77.6952,0.1
2000,32.7867,-1.49073,346.485,12.9369,77.6951,0.469486
2001,32.1318,-0.65495,314.679,12.9371,77.6949,0.1
2002,33.0826,0.950883,329.522,12.9373,77.6948,0.1
2003,28.1575,-4.92516,321.758,12.9375,77.6946,2.53214
2004,27.8519,-0.305594,310.239,12.9377,77.6944,0.1
2005,24.5801,-3.27182,337.691,12.9379,77.6943,2.82548
2006,27.1742,2.59413,351.461,12.9381,77.6943,0.215785
2007,22.5216,-4.6526,321.387,12.9383,77.6942,0.378086
2008,24.1324,1.61078,293.674,12.9384,77.694,0.246047
2009,19.5749,-4.55751,315.762,12.9385,77.6938,2.47943
2010,23.5749,4,323.94,12.9387,77.6937,3.07981
2011,20.9192,-2.6557,322.396,12.9389,77.6936,0.689145
2012,18.1314,-2.78778,308.564,12.939,77.6935,1.31134
2013,21.1314,3,312.032,12.9391,77.6933,2.10989
2014,18.1438,-2.98757,298.019,12.9392,77.6932,1.3695
2015,22.1438,4,299.804,12.9393,77.693,0.85111
2016,21.189,-0.954796,265.561,12.9392,77.6928,0.1
2017,18.2543,-2.93472,304.223,12.9393,77.6927,1.15879
2018,21.2543,3,344.015,12.9395,77.6926,0.944787
2019,26.0286,4.77434,308.98,12.9396,77.6925,3.17147
2020,27.5908,1.56217,327.098,12.9399,77.6923,0.528248
2021,26.3971,-1.1937,3.02793,12.9401,77.6923,0.888453
2022,28.4173,2.02016,40.4286,12.9403,77.6925,0.990893
2023,33.2807,4.86347,79.9162,12.9403,77.6928,2.32438
2024,31.1169,-2.16385,35.5146,12.9406,77.6929,0.863198
2025,29.328,-1.78888,78.2213,12.9406,77.6932,0.401383
2026,29.3674,0.0393982,93.9264,12.9406,77.6935,0.1
2027,27.1168,-2.25063,111.421,12.9405,77.6937,1.99629
2028,24.981,-2.13577,145.968,12.9403,77.6938,0.769489
2029,27.3788,2.39782,113.316,12.9402,77.6941,0.795238
2030,29.5001,2.12126,142.29,12.94,77.6942,0.912417
2031,31.5519,2.05179,167.95,12.9398,77.6943,0.394623
2032,33.3154,1.76355,132.797,12.9396,77.6945,0.74622
2033,34.15,0.834567,132.645,12.9393,77.6947,0.1
2034,35.0572,0.907202,111.634,12.9392,77.695,0.1
2035,39.4905,4.43334,82.4435,12.9393,77.6953,0.236831
2036,35.3722,-4.11837,100.641,12.9392,77.6957,2.40471
2037,37.7311,2.35899,127.818,12.939,77.6959,1.2358
2038,42.3555,4.62433,128.911,12.9388,77.6962,1.42798
2039,39.4092,-2.94632,89.9023,12.9388,77.6966,0.563374
2040,41.9609,2.55179,115.498,12.9386,77.6969,0.741562
2041,43.1905,1.22956,159.207,12.9383,77.697,0.925618
2042,47.5119,4.32139,119.902,12.9381,77.6974,0.43671
2043,45.2075,-2.30438,122.826,12.9378,77.6977,2.04733
2044,43.4176,-1.78986,147.456,12.9375,77.6979,0.225166
2045,40.6463,-2.77133,178.408,12.9371,77.698,2.08343
2046,44.9314,4.28506,195.663,12.9368,77.6978,1.28998
2047,46.7645,1.83315,166.918,12.9364,77.6979,0.790829
2048,42.8589,-3.90562,148.719,12.936,77.6982,2.22392
2049,45.761,2.90214,155.678,12.9357,77.6983,1.98158
2050,48.717,2.95593,122.459,12.9354,77.6987,1.52941
2051,53.3586,4.64165,120.038,12.9352,77.6991,0.984752
2052,58.246,4.88737,135.756,12.9348,77.6994,0.412842
2053,54.0078,-4.2382,117.518,12.9346,77.6999,4.0436
2054,55.948,1.94021,104.494,12.9345,77.7003,0.904351
2055,58.2385,2.29049,76.0333,12.9346,77.7008,1.30108
2056,58.0718,-0.16668,52.4558,12.9349,77.7013,0.1
2057,57.4418,-0.629982,44.6121,12.9353,77.7016,0.1
2058,60.4869,3.04504,2.17574,12.9358,77.7016,2.8689
2059,59.4869,-1,358.628,12.9364,77.7016,0.191382
2060,59.5719,0.0850019,345.362,12.9369,77.7015,0.1
2061,55.2239,-4.34796,10.09,12.9374,77.7016,3.90664
2062,56.9256,1.70168,32.6382,12.9378,77.7019,0.407725
2063,53.9451,-2.9805,74.6159,12.9379,77.7023,1.02455
2064,49.771,-4.17405,72.9339,12.9381,77.7028,1.5613
2065,47.5412,-2.22987,51.6578,12.9384,77.7031,0.209649
2066,46.2225,-1.31872,12.8373,12.9388,77.7032,0.815012
2067,48.0256,1.80317,47.9161,12.939,77.7035,0.369152
2068,52.632,4.60634,63.8467,12.9392,77.7039,1.41819
2069,49.6367,-2.99525,66.3603,12.9394,77.7044,1.67083
2070,47.8368,-1.7999,39.4635,12.9398,77.7046,0.319531
2071,49.972,2.13523,30.3207,12.9401,77.7049,1.09003
2072,46.4956,-3.47645,31.8698,12.9405,77.7051,0.574931
2073,50.01,3.5144,57.1862,12.9407,77.7055,1.05722
2074,52.369,2.35898,17.0638,12.9412,77.7056,1.11188
2075,55.2155,2.84651,60.7191,12.9414,77.706,1.22268
2076,58.5063,3.29078,78.271,12.9415,77.7065,0.53478
2077,60.0404,1.53413,79.4898,12.9416,77.707,0.474229
2078,58.0404,-2,124.069,12.9413,77.7075,2.04455
2079,53.9886,-4.05177,102.707,12.9412,77.708,3.24626
2080,55.1435,1.15485,71.6401,12.9414,77.7084,1.01972
2081,51.3209,-3.82259,72.249,12.9415,77.7089,1.27735
2082,55.352,4.0311,58.063,12.9418,77.7093,0.721466
2083,52.5633,-2.78868,74.735,12.9419,77.7098,1.67655
2084,48.601,-3.96224,85.9889,12.9419,77.7102,1.3693
2085,46.4729,-2.12811,95.2641,12.9419,77.7106,0.141726
2086,44.0639,-2.409,137.23,12.9416,77.7109,1.60335
2087,45.2984,1.23443,163.64,12.9412,77.711,0.321472
2088,48.6595,3.36109,129.569,12.9409,77.7113,0.414877
2089,46.9469,-1.71258,140.277,12.9406,77.7116,0.400154
2090,47.2439,0.296996,170.813,12.9402,77.7117,0.1
2091,51.8741,4.63023,143.193,12.9398,77.712,0.173045
2092,54.1476,2.27348,113.641,12.9396,77.7124,1.88831
2093,58.1241,3.97652,78.7628,12.9397,77.7129,0.17409
2094,56.9855,-1.13862,52.0329,12.9401,77.7133,0.651285
2095,55.8144,-1.17111,68.8676,12.9402,77.7138,0.812403
2096,53.8584,-1.95597,51.9376,12.9405,77.7142,0.17866
2097,56.9368,3.0784,52.3708,12.9409,77.7146,2.45859
2098,52.4927,-4.44411,93.8249,12.9408,77.715,0.510524
2099,51.765,-0.727717,67.1735,12.941,77.7155,0.1
2100,48.3387,-3.42624,90.7586,12.941,77.7159,1.30276
2101,45.9863,-2.35247,49.4428,12.9413,77.7162,1.92138
2102,43.7214,-2.26489,44.7913,12.9416,77.7165,0.60377
2103,47.3644,3.64303,6.42546,12.942,77.7166,1.64774
2104,45.132,-2.23243,329.483,12.9423,77.7164,2.07493
2105,41.0513,-4.08063,310.861,12.9426,77.7161,4.09113
2106,43.2052,2.15385,342.016,12.9429,77.716,0.811818
2107,40.5943,-2.61094,5.23278,12.9433,77.716,0.928569
2108,35.8757,-4.71851,14.5999,12.9436,77.7161,2.64578
2109,40.259,4.38326,25.8379,12.9439,77.7162,2.2031
2110,44.2204,3.96138,6.37572,12.9443,77.7163,2.60424
2111,43.5807,-0.639708,328.554,12.9447,77.7161,0.1
2112,42.0611,-1.51959,311.813,12.9449,77.7158,0.574063
2113,43.1661,1.10506,313.442,12.9452,77.7155,0.209131
2114,42.3967,-0.769409,283.351,12.9453,77.7151,0.1
2115,42.6098,0.213031,281.536,12.9453,77.7147,0.1
2116,38.5467,-4.06308,275.999,12.9454,77.7144,3.64132
2117,36.2175,-2.32922,278.251,12.9454,77.7141,0.128396
2118,40.3114,4.09393,257.969,12.9454,77.7137,3.68898
2119,44.4778,4.16643,285.276,12.9455,77.7133,2.91489
2120,48.0131,3.53527,263.113,12.9454,77.7129,1.04273
2121,52.3568,4.34369,295.583,12.9456,77.7125,0.574197
2122,52.1414,-0.215351,252.271,12.9455,77.7121,0.1
2123,53.3705,1.22909,285.869,12.9456,77.7116,0.682659
2124,53.209,-0.161504,325.368,12.946,77.7114,0.1
2125,49.3343,-3.8747,8.56358,12.9464,77.7114,0.713157
2126,53.4278,4.09345,33.8903,12.9468,77.7117,3.49139
2127,58.4186,4.99087,8.52253,12.9473,77.7118,3.28336
2128,61.2513,2.83262,336.444,12.9478,77.7115,1.64562
2129,61.2513,0,320.589,12.9482,77.7112,1.64562
2130,58.2513,-3,349.382,12.9488,77.7111,2.14126
2131,53.8311,-4.42015,343.934,12.9493,77.711,2.41367
2132,54.6556,0.824476,304.497,12.9495,77.7106,0.1
2133,55.9258,1.27017,280.168,12.9496,77.7101,0.961364
2134,55.6196,-0.306194,267.029,12.9496,77.7096,0.1
2135,51.6388,-3.98073,265.104,12.9495,77.7091,2.30086
2136,51.3846,-0.254288,269.335,12.9495,77.7086,0.1
2137,50.8323,-0.552302,268.463,12.9495,77.7082,0.1
2138,49.6106,-1.22163,301.398,12.9498,77.7078,0.164622
2139,52.3322,2.72158,319.448,12.9501,77.7075,0.506558
2140,48.7049,-3.62734,340.641,12.9505,77.7073,2.51871
2141,45.5752,-3.12964,337.366,12.9509,77.7072,2.60559
2142,49.3488,3.77357,355.009,12.9514,77.7071,0.683803
2143,47.5376,-1.8112,327.652,12.9517,77.7069,0.262374
2144,44.1794,-3.35826,333.965,12.9521,77.7067,2.36503
2145,41.373,-2.80641,338.517,12.9525,77.7066,1.69022
2146,37.1673,-4.2057,332.963,12.9528,77.7064,0.655199
2147,39.5143,2.34705,300.244,12.9529,77.7061,0.112248
2148,44.3259,4.81162,273.989,12.953,77.7057,3.68026
2149,42.7633,-1.56259,273.408,12.953,77.7053,0.266097
2150,38.9397,-3.82366,274.15,12.953,77.705,2.76839
2151,37.6826,-1.25708,269.461,12.953,77.7046,0.729343
2152,40.2444,2.56181,260.642,12.953,77.7043,0.944071
2153,38.2644,-1.98006,272.161,12.953,77.7039,0.586735
2154,33.4139,-4.85041,257.474,12.9529,77.7036,1.99371
2155,31.65,-1.76391,288.447,12.953,77.7033,0.43886
2156,33.3994,1.74932,332.09,12.9532,77.7032,0.655959
2157,37.7581,4.35879,12.657,12.9536,77.7033,2.34341
2158,33.8137,-3.94447,8.38671,12.9539,77.7033,2.72905
2159,37.4757,3.66205,44.261,12.9541,77.7036,1.37193
2160,37.039,-0.436746,72.5658,12.9542,77.7039,0.1
2161,39.3001,2.26109,70.1692,12.9543,77.7042,0.501772
2162,34.5094,-4.79068,68.7812,12.9544,77.7045,1.91406
2163,31.4436,-3.06579,37.8715,12.9547,77.7047,1.69749
2164,30.8645,-0.5791,41.3642,12.9549,77.7049,0.1
2165,25.8873,-4.97716,45.4008,12.9551,77.7051,3.47493
2166,29.7087,3.82131,67.6062,12.9552,77.7053,1.21728
2167,28.7893,-0.919373,73.0169,12.9552,77.7055,0.1
2168,31.0107,2.22138,107.599,12.9552,77.7058,0.433593
2169,33.9176,2.90695,112.588,12.955,77.7061,1.20794
2170,33.0744,-0.843173,129.92,12.9549,77.7063,0.1
2171,33.6893,0.614893,143.175,12.9546,77.7065,0.1
2172,30.1558,-3.53354,139.96,12.9544,77.7067,0.202309
2173,33.0549,2.89907,149.902,12.9541,77.7068,0.706499
2174,34.4019,1.34708,149.172,12.9539,77.707,0.527574
2175,31.2843,-3.11758,108.613,12.9538,77.7072,1.43079
2176,30.497,-0.787393,106.16,12.9537,77.7075,0.1
2177,27.1278,-3.36911,122.745,12.9536,77.7077,1.08021
2178,23.9264,-3.2014,108.616,12.9535,77.7079,0.26806
2179,24.5594,0.632998,113.379,12.9534,77.7081,0.1
2180,20.0989,-4.46052,96.5747,12.9534,77.7083,0.713614
2181,24.4276,4.32867,125.397,12.9533,77.7085,0.544176
2182,24.4074,-0.0202286,107.946,12.9532,77.7087,0.1
2183,26.4919,2.08458,106.531,12.9531,77.7089,1.49806
2184,22.5123,-3.97963,89.2544,12.9531,77.7091,0.788118
2185,25.0015,2.48923,62.006,12.9532,77.7093,0.124377
2186,28.4909,3.48931,59.3723,12.9534,77.7095,1.89064
2187,26.7459,-1.74501,86.3717,12.9534,77.7098,1.05493
2188,30.9988,4.25295,92.8124,12.9534,77.71,2.57837
2189,27.1435,-3.85534,112.493,12.9533,77.7103,2.74062
2190,28.0458,0.90235,109.781,12.9532,77.7105,0.1
2191,25.3959,-2.64995,121.23,12.9531,77.7107,1.79312
2192,28.4883,3.0924,101.955,12.953,77.711,1.80352
2193,25.3358,-3.1524,96.7243,12.953,77.7112,2.16965
2194,29.7103,4.37449,76.367,12.953,77.7114,1.12902
2195,32.6317,2.92132,86.6529,12.9531,77.7117,1.88124
2196,29.6564,-2.97528,81.064,12.9531,77.712,0.514847
2197,27.9499,-1.70649,73.0759,12.9532,77.7122,0.166454
2198,25.2628,-2.68714,109.417,12.9531,77.7125,0.737947
2199,23.9503,-1.31244,137.145,12.9529,77.7126,0.261429
2200,23.71,-0.240327,175.807,12.9527,77.7126,0.1
2201,20.4483,-3.26172,212.345,12.9526,77.7125,2.52281
2202,23.4917,3.04339,218.603,12.9524,77.7124,2.50487
2203,20.9804,-2.51121,210.75,12.9522,77.7123,0.964385
2204,24.946,3.96554,214.733,12.9521,77.7122,1.59675
2205,21.6261,-3.31985,257.281,12.952,77.712,0.587309
2206,21.7878,0.16168,300.741,12.9521,77.7118,0.1
2207,19.2786,-2.50924,309.35,12.9522,77.7117,1.43527
2208,21.2786,2,319.235,12.9524,77.7116,1.49976
2209,23.5667,2.28809,316.454,12.9525,77.7114,1.65316
2210,22.2422,-1.32448,325.615,12.9527,77.7113,0.2616
2211,25.6388,3.39662,307.606,12.9528,77.7111,1.77011
2212,28.216,2.57717,311.22,12.953,77.7109,0.527336
2213,32.6114,4.39545,354.437,12.9532,77.7109,3.8284
2214,32.6368,0.0253348,16.6052,12.9535,77.711,0.1
2215,29.8021,-2.83467,56.0927,12.9537,77.7112,1.81337
2216,24.8671,-4.93494,43.1077,12.9539,77.7114,1.96333
2217,24.763,-0.104117,62.6752,12.954,77.7116,0.1
2218,26.192,1.42899,32.4358,12.9542,77.7117,0.387216
2219,21.8489,-4.34308,354.076,12.9544,77.7117,0.269517
2220,20.6328,-1.21614,318.758,12.9545,77.7116,0.542861
2221,17.1454,-3.48739,299.954,12.9546,77.7114,2.71647
2222,20.1454,3,326.792,12.9547,77.7113,0.616926
2223,18.4711,-1.67432,285.227,12.9548,77.7112,0.717821
2224,21.4711,3,320.501,12.9549,77.7111,0.59906
2225,23.3246,1.8535,340.912,12.9551,77.711,0.750466
2226,22.1687,-1.15587,307.599,12.9552,77.7108,1.03525
2227,19.4782,-2.69056,341.733,12.9554,77.7108,1.13625
2228,20.4782,1,24.9703,12.9556,77.7108,0.933487
2229,22.3626,1.88446,24.6878,12.9558,77.7109,0.536919
2230,21.0739,-1.28874,352.347,12.956,77.7109,0.883525
2231,16.7194,-4.35443,25.285,12.9561,77.711,1.75758
2232,17.7194,1,6.7381,12.9563,77.711,0.946954
2233,17.7194,0,333.567,12.9564,77.7109,0.946954
2234,21.7194,4,347.759,12.9566,77.7109,0.268397
2235,18.6363,-3.08316,14.0405,12.9568,77.7109,1.69593
2236,18.6363,0,14.2179,12.9569,77.711,1.69593
2237,22.6363,4,33.8483,12.9571,77.7111,3.96345
2238,19.8041,-2.83222,3.25613,12.9573,77.7111,0.564539
2239,19.8041,0,342.173,12.9574,77.711,0.564539
2240,19.8041,0,311.824,12.9575,77.7109,0.564539
2241,19.8041,0,327.875,12.9577,77.7108,0.564539
2242,22.8041,3,338.119,12.9579,77.7107,0.482237
2243,23.0955,0.291418,15.7593,12.9581,77.7108,0.1
2244,20.0452,-3.05024,30.6204,12.9582,77.7109,0.789566
2245,15.5489,-4.49635,61.1314,12.9583,77.711,0.960804
2246,17.5489,2,104.879,12.9583,77.7112,0.478081
2247,20.5489,3,127.799,12.9582,77.7113,1.17389
2248,22.9113,2.36242,100.119,12.9581,77.7115,0.580246
2249,26.3405,3.42918,62.1255,12.9582,77.7117,2.02207
2250,26.0019,-0.338556,100.6,12.9582,77.7119,0.1
2251,26.6359,0.634008,115.679,12.9581,77.7121,0.1
2252,29.9264,3.29045,87.444,12.9581,77.7124,0.162702
2253,29.3996,-0.526758,131.373,12.9579,77.7126,0.1
2254,30.1956,0.795988,110.399,12.9578,77.7128,0.1
2255,26.4406,-3.75505,96.9539,12.9578,77.7131,0.975042
2256,28.9618,2.52127,60.3614,12.9579,77.7133,1.29429
2257,27.4517,-1.51009,96.412,12.9579,77.7136,0.929787
2258,29.0672,1.61543,113.852,12.9578,77.7138,0.227034
